Cow,Ingredient,AF_Qty,AF_Head,DM_fract,DM_Qty,DM_Head,Pen_old,Pen,Cow_amount,Cow_n,Year,Month,month,Days in month, Moisture, Dry_Matter, pH, CP, ADF, aNDF, Lignin, Starch, ESC(Sugar), WSC(Sugar), EE(Fat), TFA(Fat), Ash,C%,OM
dairy,KFK8-B MIX,3686,3686,0.47,1732,1732.42,D9-91-6834,D9,38,1,2018,Jan,1,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,4044,4044,0.47,1901,1900.68,D9-92-,D9,38,1,2018,Jan,1,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,3946,3946,0.47,1855,1854.62,D9-93-6444,D9,38,1,2018,Jan,1,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,4318,4318,0.47,2029,2029.46,D9-94-6490,D9,38,1,2018,Jan,1,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,3818,3818,0.47,1794,1794.46,D9-95-,D9,38,1,2018,Jan,1,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,4312,4312,0.47,2027,2026.64,D9-96-6882,D9,38,1,2018,Jan,1,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,4116,4116,0.47,1935,1934.52,D9-97-6481,D9,38,1,2018,Jan,1,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,4062,4062,0.47,1909,1909.14,D9-98-6848,D9,38,1,2018,Jan,1,31,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2464,2464,0.52,1281,1281.28,D9-01-6859,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1407,1407,0.47,661,661.29,D9-01-6859,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2754,2754,0.52,1432,1432.08,D9-02-5607,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1554,1554,0.47,730,730.38,D9-02-5607,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2626,2626,0.52,1366,1365.52,D9-03-6868,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1505,1505,0.47,707,707.35,D9-03-6868,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2764,2764,0.52,1437,1437.28,D9-04-8874,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1549,1549,0.47,728,728.03,D9-04-8874,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2047,2047,0.52,1064,1064.44,D9-05-6022,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1292,1292,0.47,607,607.24,D9-05-6022,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2625,2625,0.52,1365,1365,D9-06-6858,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1508,1508,0.47,709,708.76,D9-06-6858,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2417,2417,0.52,1257,1256.84,D9-07-6488,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1444,1444,0.47,679,678.68,D9-07-6488,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1360,1360,0.52,707,707.2,D9-08-6405,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1527,1527,0.47,718,717.69,D9-08-6405,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2510,2510,0.52,1305,1305.2,D9-09-6838,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1430,1430,0.47,672,672.1,D9-09-6838,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2996,2996,0.52,1558,1557.92,D9-10-6841,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1704,1704,0.47,801,800.88,D9-10-6841,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2321,2321,0.52,1207,1206.92,D9-11-5442,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1349,1349,0.47,634,634.03,D9-11-5442,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2411,2411,0.52,1254,1253.72,D9-12-6433,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1408,1408,0.47,662,661.76,D9-12-6433,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2379,2379,0.52,1237,1237.08,D9-13-6417,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1404,1404,0.47,660,659.88,D9-13-6417,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2279,2279,0.52,1185,1185.08,D9-14-6406,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1286,1286,0.47,604,604.42,D9-14-6406,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2599,2599,0.52,1351,1351.48,D9-15-6295,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1558,1558,0.47,732,732.26,D9-15-6295,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2559,2559,0.52,1331,1330.68,D9-16-6282,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1458,1458,0.47,685,685.26,D9-16-6282,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2331,2331,0.52,1212,1212.12,D9-17-6271,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1336,1336,0.47,628,627.92,D9-17-6271,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2320,2320,0.52,1206,1206.4,D9-18-6270,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1309,1309,0.47,615,615.23,D9-18-6270,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,2543,2543,0.52,1322,1322.36,D9-19-6260,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1443,1443,0.47,678,678.21,D9-19-6260,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1313,1313,0.46,600,600.04,D9-20-6248,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,2392,2392,0.47,1124,1124.24,D9-20-6248,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1367,1367,0.46,625,624.72,D9-21-6235,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,2474,2474,0.47,1163,1162.78,D9-21-6235,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1107,1107,0.46,506,505.9,D9-22-6202,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,2044,2044,0.47,961,960.68,D9-22-6202,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1396,1396,0.46,638,637.97,D9-23-6431,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,2441,2441,0.47,1147,1147.27,D9-23-6431,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1255,1255,0.46,574,573.54,D9-24-5895,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,2165,2165,0.47,1018,1017.55,D9-24-5895,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1308,1308,0.46,598,597.76,D9-25-5887,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,2472,2472,0.47,1162,1161.84,D9-25-5887,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1103,1103,0.46,504,504.07,D9-26-5877,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1925,1925,0.47,905,904.75,D9-26-5877,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1258,1258,0.46,575,574.91,D9-27-5851,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,2113,2113,0.47,993,993.11,D9-27-5851,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1389,1389,0.46,635,634.77,D9-28-6291,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,2287,2287,0.47,1075,1074.89,D9-28-6291,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1114,1114,0.46,509,509.1,D9-29-5804,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1912,1912,0.47,899,898.64,D9-29-5804,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1193,1193,0.46,545,545.2,D9-30-5802,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,2012,2012,0.47,946,945.64,D9-30-5802,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1242,1242,0.46,568,567.59,D9-31-5417,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,2146,2146,0.47,1009,1008.62,D9-31-5417,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1208,1208,0.46,552,552.06,D9-32-5413,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,2000,2000,0.47,940,940,D9-32-5413,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1112,1112,0.46,508,508.18,D9-33-5249,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1954,1954,0.47,918,918.38,D9-33-5249,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1353,1353,0.46,618,618.32,D9-34-5075,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,2234,2234,0.47,1050,1049.98,D9-34-5075,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1158,1158,0.46,529,529.21,D9-35-5863,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,1950,1950,0.47,916,916.5,D9-35-5863,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1500,1500,0.46,685,685.5,D9-36-6437,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,2506,2506,0.47,1178,1177.82,D9-36-6437,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-A Mix,1328,1328,0.46,607,606.9,D9-37-6881,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,KFK8-B MIX,2256,2256,0.47,1060,1060.32,D9-37-6881,D9,75,1,2018,Feb,2,28,50.24465583,49.69861817,3.575656708,9.9824015,20.00616138,29.65905554,2.525891125,36.59397792,1.021249292,1.662002083,3.452445042,2.278704917,4.515951,39.19891,85
dairy,UN D MX,3372,3236,0.47,1585,1520.92,D9-38-5062,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3580,3580,0.47,1683,1682.6,D9-39-8848,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,2648,2648,0.47,1245,1244.56,D9-40-8855,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,2612,2612,0.47,1228,1227.64,D9-41-6441,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,2394,2394,0.47,1125,1125.18,D9-42-5646,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,2412,2412,0.47,1134,1133.64,D9-43-6839,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,2781,2781,0.47,1307,1307.07,D9-44-6099,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3663,3663,0.47,1722,1721.61,D9-45-6466,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3840,3840,0.47,1805,1804.8,D9-46-6018,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,2598,2598,0.47,1221,1221.06,D9-47-6472,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,2160,2160,0.47,1015,1015.2,D9-48-6485,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3218,3218,0.47,1512,1512.46,D9-49-5612,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3013,3013,0.47,1416,1416.11,D9-50-6020,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,3513,3513,0.47,1651,1651.11,D9-51-6880,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
dairy,UN D MX,1729,1729,0.47,813,812.63,D9-52-6876,D9,23,1,2018,Feb,2,28,45.28931325,54.66316675,3.34363875,16.29738425,19.692205,27.23800825,3.18118325,28.59094288,1.16225,1.8934005,3.1656715,1.9640615,5.74900375,40.59496,85
